path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
Kawung317.jpg,0.4355424853262192,0.7052281851682404,1.5434583490702725,715816961.0,5592321.0,0.4355424853262192,0.1733100802408724,0.4272690413189498,0.6808353581644266,1.5528246048815706,715816960.9999999,5592321.0,0.4272690413189498,0.10202008224774567,0.43554985449804073,0.7018884753790791,1.541833018807458,715816961.0,5592320.999999999,0.43554985449804073,0.16072628456278945,0.4270469447397054,0.6802202196044659,1.5530612407269855,715816960.9999999,5592321.000000001,0.4270469447397054,0.10028937025439065,Kawung
Kawung318.jpg,0.40782475584060224,0.6826948307215576,1.6078380944828559,715816961.0,5592321.0,0.40782475584060224,0.15508102674770152,0.40113544901326653,0.6607510841817119,1.615387244902259,715816960.9999999,5592321.000000001,0.40113544901326653,0.09460713543432055,0.4174472375321886,0.7043336511549226,1.5905294958585905,715816961.0,5592321.0,0.4174472375321886,0.21007637918070177,0.40129390319666775,0.6612431950296804,1.6152157281605037,715816960.9999999,5592321.000000001,0.40129390319666775,0.09592048863767964,Kawung
Kawung319.jpg,0.4467452675578504,0.707265531287485,1.5140987776267998,715816961.0,5592321.0,0.4467452675578504,0.1544513672160849,0.4452079030911277,0.7017654476670869,1.5151684687313116,715816961.0,5592320.999999999,0.4452079030911277,0.13678861324773037,0.45971318563927366,0.734029465137022,1.4918621756533113,715816960.9999999,5592321.000000001,0.45971318563927366,0.22918125005858353,0.44423331611285466,0.6993356503552426,1.5164068505170551,715816960.9999999,5592321.0,0.44423331611285466,0.12975579732926062,Kawung
Kawung320.jpg,0.47383404266463014,0.7558861070956233,1.4625779739680813,715816961.0000001,5592321.0,0.47383404266463014,0.2854571868143167,0.46308119412860016,0.7323070771691323,1.4824731312078256,715816961.0,5592321.0,0.46308119412860016,0.21469633422398754,0.4795167473072862,0.763064005167164,1.4500419334759314,715816961.0000001,5592321.0,0.4795167473072862,0.30247043100705734,0.4644038877189311,0.7351367145449513,1.4801609576409627,715816961.0,5592320.999999999,0.4644038877189311,0.22299735533634252,Kawung
Kawung321.jpg,0.45988509093463903,0.7870283977755052,1.4939380136936713,715816960.9999999,5592321.0,0.45988509093463903,0.4282527993392186,0.4356362997049164,0.7390120874727033,1.5526337947067699,715816961.0,5592321.0,0.4356362997049164,0.2974428972145662,0.45900358685573417,0.7835634976778519,1.496687720350589,715816960.9999999,5592321.0,0.45900358685573417,0.41723691655838846,0.43481592449359596,0.7372896995048135,1.5544162101192232,715816961.0,5592321.0,0.43481592449359596,0.29280637635474954,Kawung
Kawung322.jpg,0.41235477856698743,0.72687307288623,1.6070576455283545,715816961.0,5592320.999999999,0.41235477856698743,0.29807040776754457,0.4002672975422312,0.6976286408513518,1.6323550836307255,715816961.0,5592321.0,0.4002672975422312,0.22225981091122932,0.45461542313376946,0.8059545412604189,1.4979221039061166,715816961.0,5592321.0,0.45461542313376946,0.5011491866095977,0.4000124219221276,0.6969827453633931,1.6328477901488423,715816961.0,5592321.000000001,0.4000124219221276,0.22059848002211807,Kawung
Kawung323.jpg,0.4166822700544487,0.7587506463760649,1.5946553002162243,715816961.0,5592320.999999999,0.4166822700544487,0.397270727764818,0.40191424911100204,0.7245717097776274,1.631499299167512,715816961.0,5592321.0,0.40191424911100204,0.3088550579729655,0.416318270750566,0.7546981207516994,1.596259392948765,715816961.0,5592321.0,0.416318270750566,0.38450615252388576,0.40205248594978915,0.7248792790576077,1.6311781399432113,715816961.0,5592321.0,0.40205248594978915,0.3096268557865077,Kawung
Kawung324.jpg,0.47969800187183864,0.7763055234636914,1.450764496528328,715816961.0,5592321.0,0.47969800187183864,0.3546769163932958,0.4548906242992633,0.7247101159536186,1.5007592090193265,715816960.9999999,5592321.0,0.4548906242992633,0.20343623413430034,0.4759755084290917,0.7678467074708578,1.4591548666090737,715816960.9999999,5592321.0,0.4759755084290917,0.32856928763736454,0.45450432931704476,0.7238489219696738,1.501407277882091,715816960.9999999,5592321.0,0.45450432931704476,0.2009443302804094,Kawung
Kawung325.jpg,0.4193020426901612,0.8107565867883615,1.5652107295329434,715816961.0,5592321.0,0.4193020426901612,0.5570758964897274,0.3726540053429307,0.7206963368498756,1.6984990151093795,715816961.0,5592320.999999999,0.3726540053429307,0.34442595620490357,0.38464090973793685,0.7464091286562298,1.6669333780327187,715816961.0000001,5592321.0,0.38464090973793685,0.40481137538125367,0.37411744981412964,0.7239873281456648,1.6947508064859809,715816961.0,5592321.0,0.37411744981412964,0.35215048243396235,Kawung
Kawung326.jpg,0.44388269479437,0.7374734000630517,1.532472797829572,715816960.9999999,5592321.0,0.44388269479437,0.27579553953776265,0.4319067630954351,0.7088549195706333,1.5546277504769703,715816961.0,5592321.0,0.4319067630954351,0.19507850485104175,0.45512245977613963,0.7585581152154522,1.5078283587856305,715816961.0,5592321.0,0.45512245977613963,0.3325215304088077,0.4345405379086298,0.7150678190262357,1.5500521917015444,715816961.0000001,5592321.0,0.4345405379086298,0.2122551520114146,Kawung
Kawung327.jpg,0.4481003292190804,0.7120755063359271,1.5129634852278977,715816960.9999999,5592321.0,0.4481003292190804,0.16993180025495166,0.4519087282107361,0.7172669393780949,1.5052880211285555,715816961.0,5592320.999999999,0.4519087282107361,0.18116978968421427,0.46580875713818415,0.7477470550241443,1.4805743730348415,715816961.0,5592320.999999999,0.46580875713818415,0.2700224563628766,0.4512693943018101,0.7157906068341895,1.5062801443797742,715816961.0,5592321.0,0.4512693943018101,0.17689414648648158,Kawung
